Failure_ID,Device_Type,Brand,Model_Name,Usage_Duration,Failure_Type,Warranty_Status,Repair_Cost,Customer_Rating,Comments
FAIL02373,Tablet,HP,Model-568,7.0,Battery Issue,No,3401.65,5.0,Perfect repair
FAIL02374,Smartphone,Lenovo,Model-932,3.0,Software Crash,No,4485.47,3.4,nan
FAIL02375,Tablet,Dell,Model-956,22.0,Overheating,Yes,2246.93,3.9,Perfect repair
,Smartwatch,Dell,Model-820,31.0,Screen Crack,Yes,161.56,4.0,Perfect repair
,Tablet,Lenovo,Model-462,3.0,Screen Crack,No,1407.47,2.6,Had to replace
FAIL02378,Laptop,Lenovo,Model-241,17.0,Speaker Malfunction,Yes,555.76,4.8,Not satisfied
FAIL02379,Laptop,Sony,Model-285,18.0,Battery Issue,No,4207.65,1.7,Not satisfied
FAIL02380,Smartwatch,OnePlus,Model-273,15.0,Screen Crack,Yes,834.92,4.2,Fixed quickly
FAIL02381,Gaming Console,Apple,Model-440,55.0,Overheating,No,1855.56,3.2,Very bad service
FAIL02382,Laptop,OnePlus,Model-422,53.0,Speaker Malfunction,Yes,812.09,2.2,Not satisfied
FAIL02383,Tablet,OnePlus,Model-199,38.0,Software Crash,Yes,2630.9,2.9,nan
FAIL02384,Laptop,Apple,Model-717,35.0,Software Crash,Yes,1058.6,3.1,Fixed quickly
FAIL02385,Smartwatch,Samsung,Model-884,16.0,Battery Issue,Yes,3842.89,2.5,Not satisfied
FAIL02386,Gaming Console,Dell,Model-569,41.0,Overheating,No,2505.93,2.2,nan
FAIL02387,Smartwatch,OnePlus,Model-210,30.0,Overheating,No,2530.56,2.8,Not satisfied
FAIL02388,Tablet,Lenovo,Model-266,35.0,Software Crash,Yes,4760.99,4.3,Not satisfied
FAIL02389,Laptop,Lenovo,Model-663,52.0,Screen Crack,Yes,1674.05,3.8,Very bad service
FAIL02390,Tablet,Sony,Model-154,17.0,Screen Crack,No,1965.58,1.3,Very bad service
FAIL02391,Laptop,Apple,Model-706,15.0,Speaker Malfunction,Yes,3000.6,4.1,nan
FAIL02392,Laptop,Samsung,Model-470,42.0,Speaker Malfunction,No,1771.91,4.7,Perfect repair
FAIL02393,Smartphone,HP,Model-861,50.0,Overheating,No,4161.88,4.8,nan
FAIL02394,Smartwatch,Apple,Model-814,27.0,Battery Issue,No,2778.49,2.6,Perfect repair
FAIL02395,Smartphone,Apple,Model-423,1.0,Screen Crack,No,113.03,4.7,Not satisfied
FAIL02396,Tablet,Sony,Model-995,,Screen Crack,Yes,,,Not satisfied
FAIL02397,Tablet,OnePlus,Model-374,30.0,Battery Issue,No,2545.54,2.6,Perfect repair
FAIL02398,Gaming Console,Dell,Model-834,5.0,Screen Crack,No,3924.57,3.0,Perfect repair
FAIL02399,Laptop,Lenovo,Model-766,1.0,Screen Crack,Yes,3729.09,1.7,Perfect repair
FAIL02400,Smartphone,Sony,Model-373,4.0,Battery Issue,No,3383.8,3.8,nan
FAIL02401,Gaming Console,HP,Model-970,,Battery Issue,Yes,,,Had to replace
FAIL02402,Smartphone,OnePlus,Model-973,58.0,Speaker Malfunction,No,1149.62,1.5,Not satisfied
FAIL02403,Tablet,Dell,Model-664,13.0,Speaker Malfunction,Yes,2352.42,3.1,Had to replace
FAIL02404,Gaming Console,Sony,Model-113,10.0,Battery Issue,Yes,2749.38,2.1,Very bad service
FAIL02405,Smartwatch,Apple,Model-232,44.0,Battery Issue,Yes,4870.41,4.8,Perfect repair
FAIL02406,Gaming Console,Sony,Model-954,,Overheating,No,,,Very bad service
FAIL02407,Laptop,Dell,Model-590,24.0,Software Crash,No,2537.02,4.3,Had to replace
FAIL02408,Tablet,Samsung,Model-392,20.0,Software Crash,Yes,796.27,3.6,Very bad service
FAIL02409,Smartwatch,OnePlus,Model-397,18.0,Battery Issue,Yes,4448.88,1.4,nan
FAIL02410,Tablet,Samsung,Model-659,23.0,Speaker Malfunction,No,230.95,2.8,nan
FAIL02411,Laptop,HP,Model-509,41.0,Screen Crack,Yes,2314.39,3.6,Had to replace
FAIL02412,Tablet,OnePlus,Model-942,42.0,Overheating,Yes,2541.42,1.8,Very bad service
FAIL02413,Smartwatch,OnePlus,Model-382,43.0,Speaker Malfunction,No,820.24,2.6,nan
FAIL02414,Gaming Console,Sony,Model-714,,Overheating,Yes,,,Fixed quickly
FAIL02415,Gaming Console,Apple,Model-653,44.0,Speaker Malfunction,Yes,3391.19,4.3,Had to replace
FAIL02416,Gaming Console,Lenovo,Model-458,27.0,Screen Crack,Yes,3522.82,2.5,Very bad service
FAIL02417,Smartwatch,HP,Model-136,15.0,Battery Issue,No,3915.75,2.4,Had to replace
FAIL02418,Gaming Console,OnePlus,Model-209,24.0,Software Crash,No,2909.43,3.9,Fixed quickly
FAIL02419,Smartphone,HP,Model-587,30.0,Battery Issue,Yes,1538.73,2.4,Not satisfied
FAIL02420,Smartphone,HP,Model-524,1.0,Speaker Malfunction,No,160.22,1.4,Fixed quickly
,Gaming Console,Dell,Model-929,41.0,Speaker Malfunction,No,3069.24,4.1,Very bad service
FAIL02422,Laptop,Lenovo,Model-168,,Overheating,No,,,nan
FAIL02423,Smartwatch,Samsung,Model-516,39.0,Screen Crack,Yes,3205.7,4.9,Very bad service
FAIL02424,Laptop,Dell,Model-215,24.0,Software Crash,Yes,4660.59,3.0,Perfect repair
FAIL02425,Tablet,Samsung,Model-411,32.0,Overheating,No,1265.21,1.3,Perfect repair
FAIL02426,Laptop,Sony,Model-362,4.0,Screen Crack,Yes,3562.02,4.1,Had to replace
FAIL02427,Laptop,Lenovo,Model-989,34.0,Screen Crack,Yes,1081.78,2.5,Not satisfied
FAIL02428,Laptop,Dell,Model-412,,Battery Issue,No,,,nan
FAIL02429,Gaming Console,Apple,Model-901,21.0,Battery Issue,Yes,250.32,3.2,Very bad service
FAIL02430,Tablet,Sony,Model-166,8.0,Screen Crack,No,1417.97,2.0,Had to replace
FAIL02431,Tablet,Dell,Model-699,46.0,Software Crash,No,1363.49,4.8,Had to replace
FAIL02432,Gaming Console,Apple,Model-554,12.0,Software Crash,Yes,4259.16,3.8,Very bad service
,Smartphone,Sony,Model-273,1.0,Speaker Malfunction,Yes,2783.58,2.7,nan
FAIL02434,Smartphone,Sony,Model-255,22.0,Speaker Malfunction,No,2125.65,4.1,Had to replace
FAIL02435,Tablet,Apple,Model-144,14.0,Overheating,Yes,1297.25,2.9,nan
FAIL02436,Smartwatch,Lenovo,Model-707,25.0,Screen Crack,Yes,1681.71,4.7,Perfect repair
FAIL02437,Gaming Console,Lenovo,Model-746,28.0,Software Crash,Yes,3635.17,3.8,Fixed quickly
FAIL02438,Laptop,Apple,Model-657,8.0,Speaker Malfunction,No,4266.11,4.9,Not satisfied
FAIL02439,Smartwatch,HP,Model-748,40.0,Speaker Malfunction,No,550.72,2.4,Not satisfied
FAIL02440,Smartphone,OnePlus,Model-626,37.0,Speaker Malfunction,No,171.12,4.3,nan
FAIL02441,Tablet,Dell,Model-538,25.0,Speaker Malfunction,Yes,2790.46,2.1,Had to replace
FAIL02442,Smartphone,Lenovo,Model-876,55.0,Software Crash,No,4204.63,2.4,Not satisfied
FAIL02443,Tablet,OnePlus,Model-773,23.0,Screen Crack,No,211.44,2.0,Fixed quickly
FAIL02444,Gaming Console,Samsung,Model-412,44.0,Overheating,No,2935.13,4.3,nan
FAIL02445,Tablet,Lenovo,Model-328,37.0,Overheating,No,4091.92,4.6,Very bad service
FAIL02446,Smartwatch,Apple,Model-352,41.0,Speaker Malfunction,Yes,655.78,1.8,Very bad service
FAIL02447,Smartwatch,Samsung,Model-855,16.0,Overheating,Yes,1873.65,4.5,Perfect repair
FAIL02448,Smartwatch,Lenovo,Model-137,,Speaker Malfunction,Yes,,,Not satisfied
FAIL02449,Smartwatch,OnePlus,Model-625,4.0,Software Crash,Yes,287.54,3.1,Not satisfied
FAIL02450,Laptop,HP,Model-652,38.0,Screen Crack,No,2520.94,2.0,Perfect repair
FAIL02451,Smartphone,OnePlus,Model-295,36.0,Battery Issue,Yes,3357.49,4.7,Perfect repair
FAIL02452,Gaming Console,Lenovo,Model-606,33.0,Software Crash,Yes,4620.03,4.7,nan
FAIL02453,Gaming Console,Samsung,Model-998,45.0,Overheating,Yes,1611.96,1.5,Very bad service
FAIL02454,Gaming Console,Apple,Model-345,45.0,Battery Issue,Yes,1376.67,4.8,Perfect repair
FAIL02455,Smartphone,Lenovo,Model-638,49.0,Overheating,No,3152.44,2.2,Very bad service
FAIL02456,Tablet,Dell,Model-321,30.0,Software Crash,No,4741.54,2.8,Perfect repair
FAIL02457,Gaming Console,Samsung,Model-624,45.0,Overheating,Yes,1010.02,3.2,Not satisfied
FAIL02458,Gaming Console,Sony,Model-452,,Overheating,Yes,,,nan
FAIL02459,Laptop,Lenovo,Model-935,11.0,Screen Crack,Yes,4232.15,1.3,nan
FAIL02460,Gaming Console,OnePlus,Model-134,50.0,Overheating,No,756.57,3.9,Not satisfied
FAIL02461,Gaming Console,Samsung,Model-886,47.0,Software Crash,No,2232.23,4.1,Very bad service
FAIL02462,Tablet,HP,Model-143,13.0,Overheating,Yes,3928.86,3.1,Perfect repair
FAIL02463,Gaming Console,HP,Model-842,,Screen Crack,Yes,,,nan
FAIL02464,Gaming Console,Apple,Model-259,44.0,Screen Crack,No,3282.45,3.9,Had to replace
FAIL02465,Smartphone,Dell,Model-205,4.0,Overheating,Yes,3984.8,5.0,Not satisfied
FAIL02466,Laptop,Samsung,Model-656,24.0,Software Crash,No,2745.25,4.7,Fixed quickly
FAIL02467,Smartphone,Lenovo,Model-296,33.0,Screen Crack,No,1080.45,3.3,Not satisfied
FAIL02468,Gaming Console,Apple,Model-219,33.0,Screen Crack,No,1203.94,4.3,Not satisfied
FAIL02469,Laptop,Dell,Model-326,12.0,Screen Crack,No,4919.79,1.9,Perfect repair
FAIL02470,Tablet,HP,Model-948,21.0,Overheating,No,4075.27,2.5,Perfect repair
FAIL02471,Smartphone,Samsung,Model-252,33.0,Screen Crack,Yes,1664.9,4.8,nan
FAIL02472,Tablet,Apple,Model-972,46.0,Overheating,Yes,973.64,3.2,Very bad service
FAIL02473,Gaming Console,OnePlus,Model-939,,Overheating,Yes,,,Not satisfied
FAIL02474,Gaming Console,Samsung,Model-215,9.0,Overheating,No,4123.17,2.0,Not satisfied
,Laptop,Samsung,Model-831,31.0,Overheating,No,3017.57,3.0,Not satisfied
FAIL02476,Tablet,Sony,Model-721,58.0,Software Crash,Yes,3483.19,1.7,nan
FAIL02477,Gaming Console,HP,Model-351,30.0,Speaker Malfunction,Yes,3317.04,3.9,Fixed quickly
FAIL02478,Tablet,Lenovo,Model-988,16.0,Software Crash,No,4288.18,4.5,Fixed quickly
FAIL02479,Tablet,OnePlus,Model-918,12.0,Overheating,No,4941.05,4.1,Had to replace
FAIL02480,Laptop,Dell,Model-417,54.0,Battery Issue,No,3189.94,1.5,Had to replace
FAIL02481,Laptop,HP,Model-235,48.0,Overheating,No,3062.87,3.2,Had to replace
FAIL02482,Gaming Console,Apple,Model-428,9.0,Battery Issue,No,649.66,2.5,nan
FAIL02483,Gaming Console,Lenovo,Model-481,35.0,Battery Issue,No,4615.46,2.3,Perfect repair
FAIL02484,Tablet,OnePlus,Model-153,53.0,Overheating,No,407.15,4.2,Not satisfied
FAIL02485,Smartphone,HP,Model-655,43.0,Speaker Malfunction,Yes,3420.5,2.9,Had to replace
FAIL02486,Gaming Console,Apple,Model-737,6.0,Overheating,Yes,3739.75,4.4,Very bad service
FAIL02487,Tablet,HP,Model-550,25.0,Overheating,Yes,1727.91,2.6,Very bad service
FAIL02488,Tablet,Apple,Model-479,,Overheating,No,,,Perfect repair
FAIL02489,Smartwatch,Apple,Model-446,28.0,Battery Issue,No,2181.68,2.3,Not satisfied
FAIL02490,Smartwatch,Samsung,Model-389,23.0,Speaker Malfunction,No,1275.19,2.6,Had to replace
FAIL02491,Smartphone,Sony,Model-883,29.0,Speaker Malfunction,Yes,3010.3,3.7,nan
FAIL02492,Laptop,Lenovo,Model-922,22.0,Screen Crack,No,271.0,2.1,Very bad service
,Smartphone,Sony,Model-347,,Overheating,No,,,Very bad service
FAIL02494,Smartphone,OnePlus,Model-275,58.0,Overheating,Yes,2906.79,4.3,Very bad service
FAIL02495,Gaming Console,Samsung,Model-994,24.0,Overheating,Yes,776.77,1.5,Perfect repair
FAIL02496,Tablet,OnePlus,Model-385,20.0,Software Crash,No,1860.62,1.9,Fixed quickly
FAIL02497,Smartphone,Sony,Model-798,27.0,Overheating,Yes,4387.43,3.7,nan
FAIL02498,Laptop,Lenovo,Model-135,39.0,Speaker Malfunction,Yes,221.07,1.7,Not satisfied
FAIL02499,Tablet,Dell,Model-557,33.0,Battery Issue,Yes,832.85,1.0,Fixed quickly
FAIL02500,Gaming Console,Samsung,Model-711,19.0,Overheating,No,4535.75,3.6,Fixed quickly
FAIL02501,Smartwatch,Sony,Model-634,26.0,Overheating,Yes,1963.08,1.9,Not satisfied
FAIL02502,Smartphone,Lenovo,Model-448,38.0,Overheating,Yes,1896.86,1.7,Had to replace
FAIL02503,Tablet,Samsung,Model-156,3.0,Screen Crack,No,2810.98,3.7,nan
FAIL02504,Smartwatch,Samsung,Model-592,23.0,Screen Crack,No,2253.58,2.6,Not satisfied
FAIL02505,Gaming Console,Samsung,Model-322,,Software Crash,No,,,Not satisfied
FAIL02506,Laptop,Sony,Model-523,59.0,Battery Issue,Yes,1477.72,2.1,Very bad service
FAIL02507,Gaming Console,Lenovo,Model-739,27.0,Overheating,Yes,840.94,2.0,Very bad service
FAIL02508,Laptop,Sony,Model-788,27.0,Battery Issue,Yes,2817.77,3.3,nan
FAIL02509,Laptop,Lenovo,Model-706,10.0,Overheating,No,2406.54,3.0,Perfect repair
FAIL02510,Laptop,Dell,Model-232,24.0,Battery Issue,No,1861.69,1.4,Very bad service
FAIL02511,Gaming Console,Samsung,Model-901,56.0,Battery Issue,Yes,1950.55,3.4,Very bad service
FAIL02512,Smartphone,Sony,Model-252,49.0,Screen Crack,No,4560.59,4.0,Very bad service
FAIL02513,Smartwatch,Dell,Model-222,52.0,Screen Crack,No,3988.42,1.8,Fixed quickly
FAIL02514,Tablet,HP,Model-955,37.0,Overheating,No,1079.92,2.0,Not satisfied
FAIL02515,Smartphone,Dell,Model-176,41.0,Battery Issue,Yes,2271.29,1.3,nan
FAIL02516,Smartphone,OnePlus,Model-430,2.0,Battery Issue,No,3790.85,1.8,Not satisfied
FAIL02517,Tablet,Sony,Model-267,34.0,Speaker Malfunction,No,2642.22,2.5,Very bad service
FAIL02518,Tablet,HP,Model-501,22.0,Battery Issue,No,4675.31,3.7,Not satisfied
FAIL02519,Smartwatch,Apple,Model-450,49.0,Speaker Malfunction,No,3586.27,3.0,Perfect repair
FAIL02520,Smartphone,OnePlus,Model-485,50.0,Battery Issue,Yes,788.09,1.7,Perfect repair
FAIL02521,Smartwatch,Sony,Model-889,2.0,Software Crash,Yes,2057.55,1.5,Fixed quickly
FAIL02522,Smartphone,Dell,Model-945,,Overheating,Yes,,,nan
FAIL02523,Tablet,HP,Model-208,41.0,Screen Crack,No,2064.93,4.8,Fixed quickly
FAIL02524,Laptop,Samsung,Model-238,40.0,Software Crash,Yes,2597.33,2.3,Not satisfied
FAIL02525,Smartwatch,Dell,Model-519,42.0,Speaker Malfunction,Yes,4094.15,1.6,Fixed quickly
FAIL02526,Smartwatch,Sony,Model-679,24.0,Battery Issue,No,198.39,4.3,Not satisfied
FAIL02527,Laptop,Dell,Model-643,38.0,Overheating,Yes,480.63,2.1,Had to replace
FAIL02528,Smartphone,OnePlus,Model-479,40.0,Battery Issue,No,1398.77,1.4,Very bad service
,Laptop,Samsung,Model-667,22.0,Overheating,No,3853.84,5.0,Perfect repair
FAIL02530,Laptop,Apple,Model-211,3.0,Screen Crack,No,1453.06,1.9,Had to replace
FAIL02531,Gaming Console,Dell,Model-329,58.0,Screen Crack,No,2128.23,2.4,nan
FAIL02532,Smartphone,Sony,Model-919,42.0,Overheating,No,1785.88,1.8,Very bad service
FAIL02533,Laptop,HP,Model-369,37.0,Battery Issue,Yes,4021.41,4.8,Perfect repair
FAIL02534,Laptop,Apple,Model-851,2.0,Speaker Malfunction,Yes,3072.98,3.7,Had to replace
FAIL02535,Gaming Console,Apple,Model-211,57.0,Software Crash,No,1165.01,4.0,Not satisfied
FAIL02536,Gaming Console,Samsung,Model-666,,Speaker Malfunction,Yes,,,Had to replace
FAIL02537,Gaming Console,Apple,Model-407,13.0,Screen Crack,No,153.43,3.7,Very bad service
FAIL02538,Tablet,Apple,Model-196,15.0,Screen Crack,Yes,2148.51,3.1,Perfect repair
FAIL02539,Smartwatch,Apple,Model-625,33.0,Battery Issue,No,4003.11,2.9,Had to replace
FAIL02540,Gaming Console,Lenovo,Model-962,,Software Crash,No,,,Had to replace
FAIL02541,Smartphone,Sony,Model-605,53.0,Overheating,No,1478.32,3.5,Perfect repair
FAIL02542,Tablet,Apple,Model-546,,Screen Crack,No,,,Very bad service
FAIL02543,Smartwatch,Lenovo,Model-626,20.0,Battery Issue,Yes,3373.63,3.3,Not satisfied
FAIL02544,Tablet,Lenovo,Model-740,7.0,Speaker Malfunction,Yes,2754.7,2.9,Fixed quickly
FAIL02545,Gaming Console,Dell,Model-811,56.0,Overheating,Yes,4643.95,2.5,nan
FAIL02546,Laptop,Apple,Model-154,13.0,Software Crash,No,4554.3,3.2,Fixed quickly
FAIL02547,Laptop,OnePlus,Model-828,39.0,Screen Crack,No,1793.86,2.5,Perfect repair
FAIL02548,Tablet,Samsung,Model-984,4.0,Software Crash,No,1811.08,1.6,Perfect repair
FAIL02549,Smartwatch,Apple,Model-595,,Overheating,Yes,,,nan
FAIL02550,Smartwatch,Dell,Model-665,27.0,Screen Crack,No,1488.44,1.5,Had to replace
FAIL02551,Smartphone,Samsung,Model-829,32.0,Overheating,No,802.84,3.6,nan
,Gaming Console,Sony,Model-571,2.0,Screen Crack,No,3239.69,4.0,Perfect repair
FAIL02553,Laptop,Samsung,Model-838,15.0,Overheating,Yes,1568.9,3.7,Not satisfied
FAIL02554,Smartwatch,Dell,Model-822,5.0,Battery Issue,No,2296.04,1.0,Not satisfied
FAIL02555,Smartphone,Samsung,Model-816,3.0,Battery Issue,Yes,2435.5,3.1,Not satisfied
FAIL02556,Tablet,HP,Model-179,16.0,Speaker Malfunction,Yes,3382.44,1.1,nan
FAIL02557,Smartphone,Dell,Model-285,49.0,Overheating,Yes,4142.97,1.3,Very bad service
FAIL02558,Laptop,Samsung,Model-733,26.0,Speaker Malfunction,Yes,4847.95,1.3,nan
FAIL02559,Gaming Console,Apple,Model-532,6.0,Battery Issue,Yes,2252.45,1.4,Fixed quickly
FAIL02560,Smartphone,OnePlus,Model-259,35.0,Screen Crack,No,4283.77,1.2,Fixed quickly
FAIL02561,Tablet,Samsung,Model-789,38.0,Overheating,No,2711.86,1.3,Fixed quickly
FAIL02562,Smartphone,Apple,Model-565,20.0,Screen Crack,No,4678.19,3.9,nan
FAIL02563,Tablet,Lenovo,Model-851,22.0,Screen Crack,Yes,3824.93,3.0,Perfect repair
FAIL02564,Smartphone,HP,Model-494,21.0,Speaker Malfunction,No,3460.55,4.8,Not satisfied
FAIL02565,Laptop,Sony,Model-763,32.0,Speaker Malfunction,Yes,2146.77,3.2,Not satisfied
FAIL02566,Smartwatch,Dell,Model-687,1.0,Battery Issue,No,1587.6,4.9,Not satisfied
,Gaming Console,Sony,Model-371,48.0,Screen Crack,Yes,4053.78,2.2,nan
FAIL02568,Tablet,Samsung,Model-430,23.0,Software Crash,No,2945.21,2.7,Very bad service
FAIL02569,Laptop,Lenovo,Model-705,18.0,Screen Crack,Yes,482.99,3.5,Not satisfied
FAIL02570,Tablet,Lenovo,Model-964,17.0,Battery Issue,Yes,2231.98,3.5,Fixed quickly
FAIL02571,Smartwatch,HP,Model-772,37.0,Software Crash,Yes,810.78,1.0,Not satisfied
FAIL02572,Tablet,OnePlus,Model-936,,Screen Crack,No,,,Had to replace
FAIL02573,Smartwatch,Samsung,Model-244,29.0,Overheating,Yes,4961.6,2.8,Very bad service
FAIL02574,Smartwatch,HP,Model-287,54.0,Screen Crack,Yes,2757.55,1.9,Had to replace
FAIL02575,Tablet,Sony,Model-162,13.0,Speaker Malfunction,Yes,4080.75,3.9,Perfect repair
FAIL02576,Laptop,Lenovo,Model-389,2.0,Overheating,Yes,2306.52,4.1,Not satisfied
FAIL02577,Smartphone,HP,Model-883,9.0,Speaker Malfunction,No,3212.31,3.4,nan
FAIL02578,Laptop,Samsung,Model-278,32.0,Screen Crack,Yes,4952.84,2.6,nan
FAIL02579,Laptop,HP,Model-976,22.0,Software Crash,No,3307.32,2.4,Very bad service
FAIL02580,Laptop,Apple,Model-724,42.0,Speaker Malfunction,Yes,897.42,1.6,nan
FAIL02581,Tablet,Lenovo,Model-876,18.0,Speaker Malfunction,No,3954.18,3.5,Very bad service
FAIL02582,Smartphone,Lenovo,Model-583,59.0,Software Crash,Yes,4653.81,4.1,Not satisfied
FAIL02583,Smartphone,Apple,Model-382,18.0,Software Crash,Yes,1679.34,1.5,Not satisfied
FAIL02584,Smartwatch,HP,Model-465,19.0,Software Crash,No,1195.64,2.5,Very bad service
FAIL02585,Smartphone,HP,Model-275,,Software Crash,Yes,,,Perfect repair
FAIL02586,Laptop,HP,Model-464,38.0,Speaker Malfunction,Yes,918.17,3.9,Not satisfied
FAIL02587,Tablet,OnePlus,Model-562,,Battery Issue,No,,,Very bad service
FAIL02588,Smartphone,HP,Model-190,29.0,Screen Crack,No,3473.59,2.0,Very bad service
FAIL02589,Smartwatch,HP,Model-854,24.0,Overheating,Yes,1904.43,3.6,nan
FAIL02590,Smartphone,OnePlus,Model-891,33.0,Software Crash,No,4442.45,4.9,Perfect repair
FAIL02591,Tablet,Apple,Model-305,50.0,Screen Crack,No,1857.37,4.0,nan
FAIL02592,Laptop,Dell,Model-393,19.0,Screen Crack,Yes,4599.53,3.9,Very bad service
FAIL02593,Smartphone,Sony,Model-489,16.0,Battery Issue,Yes,752.45,1.9,Perfect repair
FAIL02594,Tablet,Apple,Model-976,51.0,Battery Issue,Yes,265.64,2.3,Perfect repair
FAIL02595,Smartwatch,HP,Model-500,32.0,Speaker Malfunction,Yes,3936.53,2.1,Fixed quickly
FAIL02596,Laptop,Dell,Model-831,21.0,Screen Crack,Yes,3861.68,4.0,Perfect repair
,Smartwatch,Dell,Model-538,30.0,Speaker Malfunction,No,3520.67,1.1,Had to replace
,Gaming Console,Lenovo,Model-415,7.0,Speaker Malfunction,No,2165.01,2.7,Not satisfied
FAIL02599,Smartwatch,Lenovo,Model-123,38.0,Screen Crack,No,1078.45,4.1,Not satisfied
FAIL02600,Smartwatch,Sony,Model-534,12.0,Battery Issue,Yes,1228.25,1.6,Fixed quickly
FAIL02601,Smartphone,Samsung,Model-114,59.0,Speaker Malfunction,Yes,4025.28,4.8,Not satisfied
FAIL02602,Smartphone,Lenovo,Model-599,28.0,Software Crash,No,4711.44,4.6,nan
FAIL02603,Smartwatch,Samsung,Model-767,14.0,Battery Issue,No,4761.35,4.9,Had to replace
FAIL02604,Tablet,Lenovo,Model-881,7.0,Overheating,No,1934.97,3.2,Perfect repair
FAIL02605,Gaming Console,Samsung,Model-238,,Speaker Malfunction,Yes,,,Perfect repair
FAIL02606,Smartphone,Samsung,Model-612,23.0,Screen Crack,Yes,1608.45,4.1,Had to replace
FAIL02607,Laptop,Apple,Model-500,13.0,Software Crash,Yes,4280.28,4.4,Not satisfied
FAIL02608,Tablet,OnePlus,Model-918,20.0,Speaker Malfunction,Yes,3003.74,1.3,nan
FAIL02609,Smartphone,Apple,Model-828,58.0,Battery Issue,No,4318.4,2.8,Had to replace
FAIL02610,Laptop,HP,Model-409,59.0,Battery Issue,Yes,3755.85,3.4,Very bad service
FAIL02611,Laptop,Dell,Model-933,5.0,Screen Crack,No,1306.6,3.7,nan
FAIL02612,Smartwatch,Apple,Model-805,6.0,Screen Crack,No,250.97,3.0,nan
FAIL02613,Gaming Console,OnePlus,Model-202,13.0,Software Crash,Yes,4917.57,1.2,Perfect repair
FAIL02614,Smartphone,Lenovo,Model-600,42.0,Overheating,No,2327.73,3.4,Perfect repair
FAIL02615,Smartwatch,OnePlus,Model-816,3.0,Overheating,No,1445.72,1.4,nan
FAIL02616,Smartwatch,Apple,Model-943,53.0,Battery Issue,No,4077.52,1.3,Perfect repair
FAIL02617,Gaming Console,Sony,Model-686,31.0,Battery Issue,No,939.26,1.3,nan
FAIL02618,Tablet,Apple,Model-960,3.0,Battery Issue,No,2584.34,4.8,Not satisfied
FAIL02619,Smartwatch,Samsung,Model-686,8.0,Battery Issue,No,2154.28,3.8,Perfect repair
,Tablet,Apple,Model-470,7.0,Software Crash,No,720.33,3.5,Perfect repair
FAIL02621,Gaming Console,Samsung,Model-615,50.0,Software Crash,No,3408.58,3.9,Not satisfied
FAIL02622,Smartwatch,Lenovo,Model-676,46.0,Screen Crack,No,4427.19,2.0,nan
FAIL02623,Smartphone,Lenovo,Model-592,7.0,Speaker Malfunction,No,4650.89,2.3,Perfect repair
FAIL02624,Tablet,Apple,Model-766,11.0,Battery Issue,Yes,2824.68,4.6,Not satisfied
FAIL02625,Gaming Console,HP,Model-527,24.0,Speaker Malfunction,No,172.46,3.6,Had to replace
FAIL02626,Laptop,HP,Model-838,59.0,Overheating,No,1993.94,4.3,Had to replace
FAIL02627,Smartwatch,OnePlus,Model-223,21.0,Screen Crack,Yes,2793.04,4.8,Had to replace
FAIL02628,Smartwatch,Lenovo,Model-663,20.0,Software Crash,No,4844.82,2.8,Perfect repair
FAIL02629,Smartwatch,Sony,Model-944,29.0,Screen Crack,Yes,2276.08,3.3,Fixed quickly
FAIL02630,Smartphone,Dell,Model-529,42.0,Screen Crack,Yes,1825.85,2.2,Very bad service
FAIL02631,Smartphone,OnePlus,Model-194,10.0,Screen Crack,No,4622.44,4.3,Perfect repair
FAIL02632,Laptop,Sony,Model-156,49.0,Overheating,Yes,2263.4,2.8,Had to replace
FAIL02633,Smartwatch,Apple,Model-110,16.0,Software Crash,No,4785.1,3.9,nan
FAIL02634,Gaming Console,Lenovo,Model-685,10.0,Overheating,Yes,1657.89,3.3,Fixed quickly
FAIL02635,Smartphone,Apple,Model-648,38.0,Speaker Malfunction,Yes,3753.68,3.1,Had to replace
FAIL02636,Smartphone,Apple,Model-755,33.0,Screen Crack,No,4232.9,1.6,Very bad service
FAIL02637,Laptop,Lenovo,Model-680,58.0,Speaker Malfunction,Yes,4446.33,3.9,Not satisfied
FAIL02638,Gaming Console,Apple,Model-696,5.0,Speaker Malfunction,No,1555.48,1.2,Not satisfied
FAIL02639,Tablet,Lenovo,Model-931,,Overheating,No,,,Fixed quickly
FAIL02640,Smartphone,OnePlus,Model-363,12.0,Speaker Malfunction,No,3739.35,4.7,Fixed quickly
FAIL02641,Gaming Console,Samsung,Model-390,8.0,Battery Issue,No,842.0,4.2,Very bad service
FAIL02642,Tablet,Dell,Model-872,6.0,Software Crash,Yes,3821.55,1.8,Not satisfied
